Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
20	Stromal cells	Tprolif	Tprolif	DEK	0.87	97.2	0
20	Stromal cells	Tprolif	Tprolif	DNAJC9	0.87	82.3	0
20	Stromal cells	Tprolif	Tprolif	AURKB	0.86	73.2	0
20	Stromal cells	Tprolif	Tprolif	SMC2	0.86	79.3	0
20	Stromal cells	Tprolif	Tprolif	CD3D	0.86	91.6	0
20	Stromal cells	Tprolif	Tprolif	ARL6IP1	0.86	92.8	0
20	Stromal cells	Tprolif	Tprolif	BUB3	0.84	94.6	0
20	Stromal cells	Tprolif	Tprolif	CENPE	0.84	63.0	0
20	Stromal cells	Tprolif	Tprolif	COTL1	0.84	96.6	0
20	Stromal cells	Tprolif	Tprolif	RAD21	0.84	94.0	0
20	Stromal cells	Tprolif	Tprolif	PLK1	0.83	55.6	0
20	Stromal cells	Tprolif	Tprolif	ANP32E	0.83	86.3	0
20	Stromal cells	Tprolif	Tprolif	ATAD2	0.83	70.8	0
20	Stromal cells	Tprolif	Tprolif	DLGAP5	0.83	65.7	0
20	Stromal cells	Tprolif	Tprolif	PFN1	0.82	100.0	0
20	Stromal cells	Tprolif	Tprolif	GZMH	0.82	63.4	0
20	Stromal cells	Tprolif	Tprolif	CTSW	0.82	61.3	0
20	Stromal cells	Tprolif	Tprolif	KIF20B	0.81	73.0	0
20	Stromal cells	Tprolif	Tprolif	CD3E	0.81	98.0	0
20	Stromal cells	Tprolif	Tprolif	TMEM106C	0.81	77.0	0
20	Stromal cells	Tprolif	Tprolif	CD8B	0.8	60.8	0
20	Stromal cells	Tprolif	Tprolif	NCAPH	0.8	72.1	0
20	Stromal cells	Tprolif	Tprolif	DDX39A	0.8	90.1	0
20	Stromal cells	Tprolif	Tprolif	RACGAP1	0.79	70.0	0
20	Stromal cells	Tprolif	Tprolif	RGS2	0.79	81.0	0
20	Stromal cells	Tprolif	Tprolif	ID2	0.79	86.8	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2AI	0.79	49.8	0
20	Stromal cells	Tprolif	Tprolif	CKAP2L	0.78	67.8	0
20	Stromal cells	Tprolif	Tprolif	NCAPG	0.78	68.1	0
20	Stromal cells	Tprolif	Tprolif	PRF1	0.78	76.4	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2AG	0.78	47.2	0
20	Stromal cells	Tprolif	Tprolif	LSP1	0.77	97.8	0
20	Stromal cells	Tprolif	Tprolif	CDT1	0.77	55.4	0
20	Stromal cells	Tprolif	Tprolif	CD2	0.77	93.6	0
20	Stromal cells	Tprolif	Tprolif	TACC3	0.77	74.6	0
20	Stromal cells	Tprolif	Tprolif	FBXO5	0.77	59.7	0
20	Stromal cells	Tprolif	Tprolif	DHFR	0.77	61.6	0
20	Stromal cells	Tprolif	Tprolif	CD7	0.76	94.4	0
20	Stromal cells	Tprolif	Tprolif	MCM7	0.76	67.4	0
20	Stromal cells	Tprolif	Tprolif	KLRC1	0.76	34.5	0
20	Stromal cells	Tprolif	Tprolif	IDH2	0.76	85.5	0
20	Stromal cells	Tprolif	Tprolif	PMAIP1	0.75	82.3	0
20	Stromal cells	Tprolif	Tprolif	CENPN	0.75	75.5	0
20	Stromal cells	Tprolif	Tprolif	NDC80	0.75	67.9	0
20	Stromal cells	Tprolif	Tprolif	CENPA	0.75	58.3	0
20	Stromal cells	Tprolif	Tprolif	CASC5	0.75	64.8	0
20	Stromal cells	Tprolif	Tprolif	NUF2	0.75	63.6	0
20	Stromal cells	Tprolif	Tprolif	FEN1	0.75	63.7	0
20	Stromal cells	Tprolif	Tprolif	HIST1H1C	0.74	77.6	0
20	Stromal cells	Tprolif	Tprolif	HIST2H2AC	0.74	56.3	0
20	Stromal cells	Tprolif	Tprolif	CENPK	0.73	73.3	0
20	Stromal cells	Tprolif	Tprolif	USP1	0.73	77.8	0
20	Stromal cells	Tprolif	Tprolif	PTPN7	0.72	84.8	0
20	Stromal cells	Tprolif	Tprolif	CENPU	0.71	65.4	0
20	Stromal cells	Tprolif	Tprolif	CCNB1	0.71	49.8	0
20	Stromal cells	Tprolif	Tprolif	C12orf75	0.71	85.6	0
20	Stromal cells	Tprolif	Tprolif	PRC1	0.71	67.4	0
20	Stromal cells	Tprolif	Tprolif	KIF2C	0.71	62.1	0
20	Stromal cells	Tprolif	Tprolif	PHF19	0.7	71.3	0
20	Stromal cells	Tprolif	Tprolif	DTYMK	0.7	79.0	0
20	Stromal cells	Tprolif	Tprolif	HN1	0.7	95.2	0
20	Stromal cells	Tprolif	Tprolif	SAE1	0.7	80.3	0
20	Stromal cells	Tprolif	Tprolif	CDCA3	0.7	63.2	0
20	Stromal cells	Tprolif	Tprolif	ACTB	0.69	100.0	0
20	Stromal cells	Tprolif	Tprolif	KIF23	0.69	60.7	0
20	Stromal cells	Tprolif	Tprolif	MAD2L2	0.69	82.9	0
20	Stromal cells	Tprolif	Tprolif	UHRF1	0.69	56.4	0
20	Stromal cells	Tprolif	Tprolif	CLEC2D	0.68	83.7	0
20	Stromal cells	Tprolif	Tprolif	ARHGDIB	0.68	98.8	0
20	Stromal cells	Tprolif	Tprolif	RAB27A	0.68	81.5	0
20	Stromal cells	Tprolif	Tprolif	TROAP	0.68	56.1	0
20	Stromal cells	Tprolif	Tprolif	TRBC2	0.68	86.2	0
20	Stromal cells	Tprolif	Tprolif	BATF	0.68	85.9	0
20	Stromal cells	Tprolif	Tprolif	HSP90AA1	0.68	100.0	0
20	Stromal cells	Tprolif	Tprolif	PDCD1	0.68	61.4	0
20	Stromal cells	Tprolif	Tprolif	CCL3	0.68	55.9	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2AL	0.67	44.2	0
20	Stromal cells	Tprolif	Tprolif	PTPRCAP	0.67	97.4	0
20	Stromal cells	Tprolif	Tprolif	HAVCR2	0.67	62.8	0
20	Stromal cells	Tprolif	Tprolif	PSMB8	0.67	96.6	0
20	Stromal cells	Tprolif	Tprolif	COX8A	0.67	99.0	0
20	Stromal cells	Tprolif	Tprolif	FAM111A	0.67	70.3	0
20	Stromal cells	Tprolif	Tprolif	HMMR	0.67	52.5	0
20	Stromal cells	Tprolif	Tprolif	LCK	0.66	90.5	0
20	Stromal cells	Tprolif	Tprolif	CD70	0.66	48.1	0
20	Stromal cells	Tprolif	Tprolif	ALOX5AP	0.66	73.3	0
20	Stromal cells	Tprolif	Tprolif	CDCA2	0.66	58.1	0
20	Stromal cells	Tprolif	Tprolif	CD3G	0.66	81.5	0
20	Stromal cells	Tprolif	Tprolif	CACYBP	0.65	95.9	0
20	Stromal cells	Tprolif	Tprolif	RPA3	0.65	84.0	0
20	Stromal cells	Tprolif	Tprolif	RRM1	0.65	68.3	0
20	Stromal cells	Tprolif	Tprolif	HJURP	0.65	55.6	0
20	Stromal cells	Tprolif	Tprolif	SMC3	0.65	77.8	0
20	Stromal cells	Tprolif	Tprolif	UBE2S	0.65	76.5	0
20	Stromal cells	Tprolif	Tprolif	SKA2	0.65	77.7	0
20	Stromal cells	Tprolif	Tprolif	NUDT1	0.65	79.6	0
20	Stromal cells	Tprolif	Tprolif	HMGN1	0.65	98.4	0
20	Stromal cells	Tprolif	Tprolif	DNMT1	0.65	76.2	0
20	Stromal cells	Tprolif	Tprolif	ITM2A	0.64	86.6	0
20	Stromal cells	Tprolif	Tprolif	GMNN	0.64	66.0	0
20	Stromal cells	Tprolif	Tprolif	LINC00152	0.64	92.0	0
20	Stromal cells	Tprolif	Tprolif	KIR2DL4	0.64	40.8	0
20	Stromal cells	Tprolif	Tprolif	CKLF	0.64	86.1	0
20	Stromal cells	Tprolif	Tprolif	CDK2AP2	0.64	89.9	0
20	Stromal cells	Tprolif	Tprolif	PHLDA1	0.64	87.4	0
20	Stromal cells	Tprolif	Tprolif	LCP1	0.64	92.9	0
20	Stromal cells	Tprolif	Tprolif	TIGIT	0.64	80.1	0
20	Stromal cells	Tprolif	Tprolif	MIS18BP1	0.63	75.9	0
20	Stromal cells	Tprolif	Tprolif	RAD51AP1	0.63	58.8	0
20	Stromal cells	Tprolif	Tprolif	SH2D2A	0.63	88.8	0
20	Stromal cells	Tprolif	Tprolif	APOBEC3G	0.63	76.9	0
20	Stromal cells	Tprolif	Tprolif	IL2RG	0.63	95.7	0
20	Stromal cells	Tprolif	Tprolif	RALY	0.63	96.5	0
20	Stromal cells	Tprolif	Tprolif	CENPW	0.63	72.1	0
20	Stromal cells	Tprolif	Tprolif	ANLN	0.62	55.6	0
20	Stromal cells	Tprolif	Tprolif	CFL1	0.62	99.9	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2AH	0.62	44.8	0
20	Stromal cells	Tprolif	Tprolif	SLBP	0.62	85.6	0
20	Stromal cells	Tprolif	Tprolif	TCF19	0.62	55.7	0
20	Stromal cells	Tprolif	Tprolif	CMC2	0.62	89.1	0
20	Stromal cells	Tprolif	Tprolif	HNRNPA2B1	0.62	99.8	0
20	Stromal cells	Tprolif	Tprolif	CDC25B	0.62	66.9	0
20	Stromal cells	Tprolif	Tprolif	SIT1	0.62	65.0	0
20	Stromal cells	Tprolif	Tprolif	CD247	0.61	82.5	0
20	Stromal cells	Tprolif	Tprolif	H2AFY	0.61	88.0	0
20	Stromal cells	Tprolif	Tprolif	GMFG	0.61	92.0	0
20	Stromal cells	Tprolif	Tprolif	APOBEC3C	0.61	74.4	0
20	Stromal cells	Tprolif	Tprolif	HIST1H3C	0.61	37.3	0
20	Stromal cells	Tprolif	Tprolif	MZT1	0.6	76.1	0
20	Stromal cells	Tprolif	Tprolif	CARHSP1	0.6	82.8	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2AM	0.6	47.8	0
20	Stromal cells	Tprolif	Tprolif	CDCA4	0.6	62.9	0
20	Stromal cells	Tprolif	Tprolif	HNRNPF	0.6	95.6	0
20	Stromal cells	Tprolif	Tprolif	RAN	0.6	99.3	0
20	Stromal cells	Tprolif	Tprolif	GNG2	0.6	90.1	0
20	Stromal cells	Tprolif	Tprolif	KIF15	0.59	53.3	0
20	Stromal cells	Tprolif	Tprolif	SRSF7	0.59	97.7	0
20	Stromal cells	Tprolif	Tprolif	SNRPB	0.59	96.5	0
20	Stromal cells	Tprolif	Tprolif	FANCI	0.59	56.3	0
20	Stromal cells	Tprolif	Tprolif	HP1BP3	0.59	88.2	0
20	Stromal cells	Tprolif	Tprolif	SPC25	0.59	54.4	0
20	Stromal cells	Tprolif	Tprolif	RANBP1	0.59	87.6	0
20	Stromal cells	Tprolif	Tprolif	CTLA4	0.59	65.3	0
20	Stromal cells	Tprolif	Tprolif	SGOL2	0.58	52.5	0
20	Stromal cells	Tprolif	Tprolif	SIVA1	0.58	87.6	0
20	Stromal cells	Tprolif	Tprolif	EVL	0.58	89.9	0
20	Stromal cells	Tprolif	Tprolif	TRBC1	0.58	53.8	0
20	Stromal cells	Tprolif	Tprolif	SH3BGRL3	0.58	99.8	0
20	Stromal cells	Tprolif	Tprolif	TRAC	0.58	73.5	0
20	Stromal cells	Tprolif	Tprolif	CKAP2	0.58	64.9	0
20	Stromal cells	Tprolif	Tprolif	CLEC2B	0.58	86.9	0
20	Stromal cells	Tprolif	Tprolif	MELK	0.58	56.3	0
20	Stromal cells	Tprolif	Tprolif	MTHFD2	0.58	88.1	0
20	Stromal cells	Tprolif	Tprolif	KLRD1	0.58	48.0	0
20	Stromal cells	Tprolif	Tprolif	RBPJ	0.58	80.2	0
20	Stromal cells	Tprolif	Tprolif	SRSF10	0.58	93.5	0
20	Stromal cells	Tprolif	Tprolif	HSPA8	0.58	99.8	0
20	Stromal cells	Tprolif	Tprolif	ESCO2	0.58	49.5	0
20	Stromal cells	Tprolif	Tprolif	SGOL1	0.58	55.5	0
20	Stromal cells	Tprolif	Tprolif	MXD3	0.58	51.5	0
20	Stromal cells	Tprolif	Tprolif	SRSF3	0.57	96.3	0
20	Stromal cells	Tprolif	Tprolif	KIF11	0.57	54.0	0
20	Stromal cells	Tprolif	Tprolif	KIF14	0.57	47.9	0
20	Stromal cells	Tprolif	Tprolif	ARPC2	0.57	99.6	0
20	Stromal cells	Tprolif	Tprolif	PPP1CA	0.57	95.8	0
20	Stromal cells	Tprolif	Tprolif	SAMSN1	0.57	90.6	0
20	Stromal cells	Tprolif	Tprolif	CD96	0.56	78.4	0
20	Stromal cells	Tprolif	Tprolif	SIRPG	0.56	62.9	0
20	Stromal cells	Tprolif	Tprolif	BUB1	0.56	52.3	0
20	Stromal cells	Tprolif	Tprolif	LAT	0.56	81.8	0
20	Stromal cells	Tprolif	Tprolif	NUCKS1	0.56	95.2	0
20	Stromal cells	Tprolif	Tprolif	TMSB4X	0.56	100.0	0
20	Stromal cells	Tprolif	Tprolif	ORC6	0.56	55.7	0
20	Stromal cells	Tprolif	Tprolif	MCM3	0.55	57.6	0
20	Stromal cells	Tprolif	Tprolif	PTPRC	0.55	96.7	0
20	Stromal cells	Tprolif	Tprolif	SEPT1	0.55	83.1	0
20	Stromal cells	Tprolif	Tprolif	SMC1A	0.55	69.3	0
20	Stromal cells	Tprolif	Tprolif	SLA2	0.54	70.7	0
20	Stromal cells	Tprolif	Tprolif	GBP5	0.54	74.1	0
20	Stromal cells	Tprolif	Tprolif	BARD1	0.54	59.2	0
20	Stromal cells	Tprolif	Tprolif	LSM4	0.54	85.7	0
20	Stromal cells	Tprolif	Tprolif	PGAM1	0.54	97.0	0
20	Stromal cells	Tprolif	Tprolif	CD69	0.54	79.1	0
20	Stromal cells	Tprolif	Tprolif	CDKN2D	0.54	55.8	0
20	Stromal cells	Tprolif	Tprolif	CDKN2C	0.54	58.5	0
20	Stromal cells	Tprolif	Tprolif	IFI16	0.53	92.0	0
20	Stromal cells	Tprolif	Tprolif	CYTIP	0.53	92.4	0
20	Stromal cells	Tprolif	Tprolif	SRSF2	0.53	96.2	0
20	Stromal cells	Tprolif	Tprolif	PTMA	0.53	100.0	0
20	Stromal cells	Tprolif	Tprolif	TAP1	0.53	90.7	0
20	Stromal cells	Tprolif	Tprolif	CNTRL	0.53	65.7	0
20	Stromal cells	Tprolif	Tprolif	WHSC1	0.53	57.4	0
20	Stromal cells	Tprolif	Tprolif	DCXR	0.53	87.9	0
20	Stromal cells	Tprolif	Tprolif	OASL	0.53	67.6	0
20	Stromal cells	Tprolif	Tprolif	SLA	0.53	68.7	0
20	Stromal cells	Tprolif	Tprolif	DEPDC1B	0.52	51.1	0
20	Stromal cells	Tprolif	Tprolif	RUNX3	0.52	72.7	0
20	Stromal cells	Tprolif	Tprolif	PSIP1	0.52	81.4	0
20	Stromal cells	Tprolif	Tprolif	HIRIP3	0.52	56.8	0
20	Stromal cells	Tprolif	Tprolif	SF3A2	0.52	85.5	0
20	Stromal cells	Tprolif	Tprolif	GALM	0.52	67.2	0
20	Stromal cells	Tprolif	Tprolif	ITGAE	0.52	76.4	0
20	Stromal cells	Tprolif	Tprolif	LIG1	0.52	50.8	0
20	Stromal cells	Tprolif	Tprolif	NCAPD3	0.51	53.8	0
20	Stromal cells	Tprolif	Tprolif	NUDT21	0.51	82.3	0
20	Stromal cells	Tprolif	Tprolif	FAM83D	0.51	44.7	0
20	Stromal cells	Tprolif	Tprolif	NCAPD2	0.51	54.7	0
20	Stromal cells	Tprolif	Tprolif	XCL2	0.51	20.4	0
20	Stromal cells	Tprolif	Tprolif	HSPB11	0.51	76.5	0
20	Stromal cells	Tprolif	Tprolif	C9orf142	0.51	88.4	0
20	Stromal cells	Tprolif	Tprolif	NASP	0.51	80.0	0
20	Stromal cells	Tprolif	Tprolif	TUBB4B	0.51	96.5	0
20	Stromal cells	Tprolif	Tprolif	CD52	0.5	93.7	0
20	Stromal cells	Tprolif	Tprolif	LDLRAD4	0.5	68.4	0
20	Stromal cells	Tprolif	Tprolif	LYST	0.5	69.6	0
20	Stromal cells	Tprolif	Tprolif	CCDC167	0.5	68.6	0
20	Stromal cells	Tprolif	Tprolif	AURKA	0.5	45.7	0
20	Stromal cells	Tprolif	Tprolif	FYB	0.5	87.7	0
20	Stromal cells	Tprolif	Tprolif	TNFRSF9	0.5	54.7	0
20	Stromal cells	Tprolif	Tprolif	TNFRSF18	0.5	67.8	0
20	Stromal cells	Tprolif	Tprolif	CKAP5	0.5	57.2	0
20	Stromal cells	Tprolif	Tprolif	CEP57	0.5	74.5	0
20	Stromal cells	Tprolif	Tprolif	NCAPG2	0.5	48.6	0
20	Stromal cells	Tprolif	Tprolif	SNRPG	0.5	95.4	0
20	Stromal cells	Tprolif	Tprolif	HIST1H3F	0.5	25.9	0
20	Stromal cells	Tprolif	Tprolif	HNRNPR	0.5	87.2	0
20	Stromal cells	Tprolif	Tprolif	BLOC1S1	0.49	66.5	0
20	Stromal cells	Tprolif	Tprolif	TAF15	0.49	80.8	0
20	Stromal cells	Tprolif	Tprolif	SPAG5	0.49	49.7	0
20	Stromal cells	Tprolif	Tprolif	ENTPD1	0.49	60.9	0
20	Stromal cells	Tprolif	Tprolif	ICOS	0.49	68.9	0
20	Stromal cells	Tprolif	Tprolif	YEATS4	0.49	59.2	0
20	Stromal cells	Tprolif	Tprolif	LSM2	0.49	86.9	0
20	Stromal cells	Tprolif	Tprolif	LBR	0.49	66.9	0
20	Stromal cells	Tprolif	Tprolif	CBX3	0.49	89.0	0
20	Stromal cells	Tprolif	Tprolif	RHOH	0.49	83.5	0
20	Stromal cells	Tprolif	Tprolif	CD38	0.49	51.0	0
20	Stromal cells	Tprolif	Tprolif	DCTN3	0.48	83.0	0
20	Stromal cells	Tprolif	Tprolif	CEP55	0.48	46.9	0
20	Stromal cells	Tprolif	Tprolif	RNASEH2A	0.48	59.0	0
20	Stromal cells	Tprolif	Tprolif	HIST1H3G	0.48	35.1	0
20	Stromal cells	Tprolif	Tprolif	HNRNPA3	0.48	96.3	0
20	Stromal cells	Tprolif	Tprolif	HLA-C	0.48	100.0	0
20	Stromal cells	Tprolif	Tprolif	WDR34	0.48	54.6	0
20	Stromal cells	Tprolif	Tprolif	SHCBP1	0.48	49.5	0
20	Stromal cells	Tprolif	Tprolif	BTG3	0.48	88.6	0
20	Stromal cells	Tprolif	Tprolif	SAC3D1	0.47	48.9	0
20	Stromal cells	Tprolif	Tprolif	HLA-B	0.47	100.0	0
20	Stromal cells	Tprolif	Tprolif	ADGRE5	0.47	84.2	0
20	Stromal cells	Tprolif	Tprolif	SLC9A3R1	0.47	85.1	0
20	Stromal cells	Tprolif	Tprolif	DOK2	0.47	79.5	0
20	Stromal cells	Tprolif	Tprolif	SNRPD1	0.47	88.5	0
20	Stromal cells	Tprolif	Tprolif	MIR155HG	0.47	56.8	0
20	Stromal cells	Tprolif	Tprolif	GNG5	0.47	98.2	0
20	Stromal cells	Tprolif	Tprolif	TUBA4A	0.47	84.4	0
20	Stromal cells	Tprolif	Tprolif	CXCR3	0.47	53.6	0
20	Stromal cells	Tprolif	Tprolif	EXOSC8	0.47	67.9	0
20	Stromal cells	Tprolif	Tprolif	DEF6	0.47	77.3	0
20	Stromal cells	Tprolif	Tprolif	TOX	0.46	56.6	0
20	Stromal cells	Tprolif	Tprolif	ACYP1	0.46	58.1	0
20	Stromal cells	Tprolif	Tprolif	DCK	0.46	64.8	0
20	Stromal cells	Tprolif	Tprolif	HELLS	0.46	46.0	0
20	Stromal cells	Tprolif	Tprolif	DIAPH3	0.46	44.6	0
20	Stromal cells	Tprolif	Tprolif	BRCA2	0.46	46.3	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2BF	0.46	25.0	0
20	Stromal cells	Tprolif	Tprolif	ARHGAP9	0.46	74.1	0
20	Stromal cells	Tprolif	Tprolif	PPP1R18	0.46	81.1	0
20	Stromal cells	Tprolif	Tprolif	PA2G4	0.46	87.5	0
20	Stromal cells	Tprolif	Tprolif	NAP1L4	0.46	78.2	0
20	Stromal cells	Tprolif	Tprolif	SKA1	0.46	45.6	0
20	Stromal cells	Tprolif	Tprolif	CSF1	0.46	47.2	0
20	Stromal cells	Tprolif	Tprolif	GPR25	0.46	37.3	0
20	Stromal cells	Tprolif	Tprolif	STRA13	0.46	70.3	0
20	Stromal cells	Tprolif	Tprolif	GATA3	0.46	61.6	0
20	Stromal cells	Tprolif	Tprolif	PTPN22	0.45	70.4	0
20	Stromal cells	Tprolif	Tprolif	LRR1	0.45	53.5	0
20	Stromal cells	Tprolif	Tprolif	HCST	0.45	86.7	0
20	Stromal cells	Tprolif	Tprolif	XCL1	0.45	23.0	0
20	Stromal cells	Tprolif	Tprolif	MASTL	0.45	47.6	0
20	Stromal cells	Tprolif	Tprolif	DBF4	0.45	61.8	0
20	Stromal cells	Tprolif	Tprolif	UBB	0.45	99.8	0
20	Stromal cells	Tprolif	Tprolif	DTL	0.45	40.8	0
20	Stromal cells	Tprolif	Tprolif	NEIL3	0.45	42.5	0
20	Stromal cells	Tprolif	Tprolif	DLEU2	0.45	51.0	0
20	Stromal cells	Tprolif	Tprolif	WDR1	0.45	91.0	0
20	Stromal cells	Tprolif	Tprolif	PLP2	0.45	93.1	0
20	Stromal cells	Tprolif	Tprolif	PDCL3	0.45	70.5	0
20	Stromal cells	Tprolif	Tprolif	ARHGEF1	0.45	80.3	0
20	Stromal cells	Tprolif	Tprolif	HNRNPAB	0.45	76.5	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2BH	0.45	35.2	0
20	Stromal cells	Tprolif	Tprolif	KIAA1524	0.45	46.3	0
20	Stromal cells	Tprolif	Tprolif	IL32	0.45	96.9	0
20	Stromal cells	Tprolif	Tprolif	HLA-A	0.44	100.0	0
20	Stromal cells	Tprolif	Tprolif	CENPH	0.44	49.4	0
20	Stromal cells	Tprolif	Tprolif	SH2D1A	0.44	61.8	0
20	Stromal cells	Tprolif	Tprolif	MCM5	0.44	54.9	0
20	Stromal cells	Tprolif	Tprolif	CDC6	0.44	39.0	0
20	Stromal cells	Tprolif	Tprolif	SP100	0.44	88.2	0
20	Stromal cells	Tprolif	Tprolif	PPM1G	0.44	87.5	0
20	Stromal cells	Tprolif	Tprolif	CCDC34	0.44	49.1	0
20	Stromal cells	Tprolif	Tprolif	STIP1	0.44	85.1	0
20	Stromal cells	Tprolif	Tprolif	SLC7A5	0.44	70.0	0
20	Stromal cells	Tprolif	Tprolif	ARHGAP11A	0.44	43.0	0
20	Stromal cells	Tprolif	Tprolif	ABI3	0.44	60.8	0
20	Stromal cells	Tprolif	Tprolif	NAP1L1	0.44	91.5	0
20	Stromal cells	Tprolif	Tprolif	WAS	0.44	78.8	0
20	Stromal cells	Tprolif	Tprolif	TNFSF4	0.44	32.0	0
20	Stromal cells	Tprolif	Tprolif	PIN1	0.44	82.3	0
20	Stromal cells	Tprolif	Tprolif	INCENP	0.43	42.8	0
20	Stromal cells	Tprolif	Tprolif	UBE2D2	0.43	95.1	0
20	Stromal cells	Tprolif	Tprolif	IL21R	0.43	61.4	0
20	Stromal cells	Tprolif	Tprolif	ZAP70	0.43	68.0	0
20	Stromal cells	Tprolif	Tprolif	SUMO2	0.43	99.5	0
20	Stromal cells	Tprolif	Tprolif	MYL12A	0.43	99.2	0
20	Stromal cells	Tprolif	Tprolif	MND1	0.43	43.9	0
20	Stromal cells	Tprolif	Tprolif	PSTPIP1	0.43	65.9	0
20	Stromal cells	Tprolif	Tprolif	NCAPH2	0.43	50.1	0
20	Stromal cells	Tprolif	Tprolif	TBC1D10C	0.43	67.0	0
20	Stromal cells	Tprolif	Tprolif	RNF167	0.43	79.2	0
20	Stromal cells	Tprolif	Tprolif	CALM2	0.42	98.2	0
20	Stromal cells	Tprolif	Tprolif	ARHGAP11B	0.42	41.7	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2BJ	0.42	38.1	0
20	Stromal cells	Tprolif	Tprolif	EPSTI1	0.42	73.4	0
20	Stromal cells	Tprolif	Tprolif	AIP	0.42	80.8	0
20	Stromal cells	Tprolif	Tprolif	SP140	0.42	67.9	0
20	Stromal cells	Tprolif	Tprolif	FASLG	0.42	43.4	0
20	Stromal cells	Tprolif	Tprolif	ANAPC11	0.42	92.9	0
20	Stromal cells	Tprolif	Tprolif	IKZF3	0.42	60.0	0
20	Stromal cells	Tprolif	Tprolif	PTPN6	0.42	60.6	0
20	Stromal cells	Tprolif	Tprolif	OXNAD1	0.42	63.4	0
20	Stromal cells	Tprolif	Tprolif	PDE3B	0.42	56.2	0
20	Stromal cells	Tprolif	Tprolif	DDB2	0.42	57.0	0
20	Stromal cells	Tprolif	Tprolif	RNASEH2B	0.42	66.6	0
20	Stromal cells	Tprolif	Tprolif	NONO	0.42	85.6	0
20	Stromal cells	Tprolif	Tprolif	RNPS1	0.42	89.7	0
20	Stromal cells	Tprolif	Tprolif	RBM17	0.42	84.1	0
20	Stromal cells	Tprolif	Tprolif	SEPT7	0.42	94.9	0
20	Stromal cells	Tprolif	Tprolif	SUN2	0.42	63.9	0
20	Stromal cells	Tprolif	Tprolif	VRK1	0.42	53.5	0
20	Stromal cells	Tprolif	Tprolif	BAZ1B	0.42	66.9	0
20	Stromal cells	Tprolif	Tprolif	ARPC5L	0.41	83.2	0
20	Stromal cells	Tprolif	Tprolif	LRRN3	0.41	28.5	0
20	Stromal cells	Tprolif	Tprolif	AC092580.4	0.41	45.1	0
20	Stromal cells	Tprolif	Tprolif	HNRNPLL	0.41	70.8	0
20	Stromal cells	Tprolif	Tprolif	DUSP2	0.41	86.9	0
20	Stromal cells	Tprolif	Tprolif	ARPC5	0.41	92.6	0
20	Stromal cells	Tprolif	Tprolif	SLC25A5	0.41	97.6	0
20	Stromal cells	Tprolif	Tprolif	IL2RB	0.41	71.0	0
20	Stromal cells	Tprolif	Tprolif	SUSD3	0.41	56.3	0
20	Stromal cells	Tprolif	Tprolif	RSRC2	0.41	88.4	0
20	Stromal cells	Tprolif	Tprolif	STK17B	0.41	91.1	0
20	Stromal cells	Tprolif	Tprolif	MCM6	0.41	51.5	0
20	Stromal cells	Tprolif	Tprolif	BAX	0.41	84.3	0
20	Stromal cells	Tprolif	Tprolif	GAPDH	0.41	100.0	0
20	Stromal cells	Tprolif	Tprolif	RARRES3	0.41	84.0	0
20	Stromal cells	Tprolif	Tprolif	RAD51	0.41	41.5	0
20	Stromal cells	Tprolif	Tprolif	AHI1	0.41	52.6	0
20	Stromal cells	Tprolif	Tprolif	HPRT1	0.41	71.0	0
20	Stromal cells	Tprolif	Tprolif	UBE2I	0.41	92.0	0
20	Stromal cells	Tprolif	Tprolif	BCL2L12	0.41	57.9	0
20	Stromal cells	Tprolif	Tprolif	RHOA	0.41	99.6	0
20	Stromal cells	Tprolif	Tprolif	MB21D1	0.41	57.2	0
20	Stromal cells	Tprolif	Tprolif	FAM111B	0.41	32.9	0
20	Stromal cells	Tprolif	Tprolif	PRDM1	0.41	62.2	0
20	Stromal cells	Tprolif	Tprolif	PSMC3	0.41	80.2	0
20	Stromal cells	Tprolif	Tprolif	TPI1	0.4	98.9	0
20	Stromal cells	Tprolif	Tprolif	ACOT7	0.4	56.4	0
20	Stromal cells	Tprolif	Tprolif	TTF2	0.4	48.2	0
20	Stromal cells	Tprolif	Tprolif	SPN	0.4	57.8	0
20	Stromal cells	Tprolif	Tprolif	HIST1H2AB	0.4	25.4	0
20	Stromal cells	Tprolif	Tprolif	TEX30	0.4	52.8	0
20	Stromal cells	Tprolif	Tprolif	COX5A	0.4	95.0	0
20	Stromal cells	Tprolif	Tprolif	ATP5L	0.4	99.1	0
20	Stromal cells	Tprolif	Tprolif	MRPS6	0.4	82.7	0
20	Stromal cells	Tprolif	Tprolif	KIF4A	0.4	40.7	0
20	Stromal cells	Tprolif	Tprolif	SPOCK2	0.4	71.9	0
20	Stromal cells	Tprolif	Tprolif	ZDHHC12	0.4	63.5	0
