X.Start	End	Type	Subtype	Weight
62726	23705	23705	PPREL	BINDING_ASSOCIATION	0
62729	23708	132430	PCREL	BINDING_ASSOCIATION	0
62737	23708	23049	PPREL	BINDING_ASSOCIATION	0
62740	23708	23381	PPREL	ACTIVATION	1
62752	23708	26986	PPREL	ACTIVATION	1
62756	23708	23293	PPREL	ACTIVATION	1
62763	hsa-miR-129-1-3p	2932	MGREL	MIRNA_INHIBITION	-1
62788	23710	2568	PPREL	BINDING_ASSOCIATION	0
62789	23710	2567	PPREL	BINDING_ASSOCIATION	0
62790	23710	2566	PPREL	BINDING_ASSOCIATION	0
62791	23710	2565	PPREL	BINDING_ASSOCIATION	0
62793	23710	115201	PPREL	ACTIVATION	1
62794	23710	2564	PPREL	BINDING_ASSOCIATION	0
62796	23710	2563	PPREL	BINDING_ASSOCIATION	0
62798	23710	128866	PPREL	ACTIVATION	1
62804	23710	2562	PPREL	BINDING_ASSOCIATION	0
62805	23710	2561	PPREL	BINDING_ASSOCIATION	0
62806	23710	2560	PPREL	BINDING_ASSOCIATION	0
62808	23710	25978	PPREL	ACTIVATION	1
62809	23710	2559	PPREL	BINDING_ASSOCIATION	0
62810	23710	23192	PPREL	ACTIVATION	1
62811	23710	2558	PPREL	BINDING_ASSOCIATION	0
62813	23710	2557	PPREL	BINDING_ASSOCIATION	0
62814	23710	2556	PPREL	BINDING_ASSOCIATION	0
62816	23710	2555	PPREL	BINDING_ASSOCIATION	0
62817	23710	2554	PPREL	BINDING_ASSOCIATION	0
62818	23710	51652	PPREL	ACTIVATION	1
62825	10403	25909	PPREL	BINDING_ASSOCIATION	0
62826	10403	23122	PPREL	BINDING_ASSOCIATION	0
62827	10403	1781	PPREL	BINDING_ASSOCIATION	0
62828	10403	1780	PPREL	BINDING_ASSOCIATION	0
62829	10403	23244	PPREL	BINDING_ASSOCIATION	0
62831	10403	23047	PPREL	BINDING_ASSOCIATION	0
62832	10403	1063	PPREL	BINDING_ASSOCIATION	0
62833	10403	1778	PPREL	BINDING_ASSOCIATION	0
62835	10403	84643	PPREL	BINDING_ASSOCIATION	0
62837	10403	151246	PPREL	BINDING_ASSOCIATION	0
62838	10403	3796	PPREL	BINDING_ASSOCIATION	0
62841	10403	23332	PPREL	BINDING_ASSOCIATION	0
62845	10403	1783	PPREL	BINDING_ASSOCIATION	0
62852	10403	57082	PPREL	BINDING_ASSOCIATION	0
62856	10403	23063	PPREL	BINDING_ASSOCIATION	0
62860	10403	11243	PPREL	BINDING_ASSOCIATION	0
62861	10403	10274	PPREL	BINDING_ASSOCIATION	0
62864	10403	3619	PPREL	BINDING_ASSOCIATION	0
62867	10403	25936	PPREL	BINDING_ASSOCIATION	0
62891	10402	11081	PPREL	ACTIVATION	1
62893	10402	2331	PPREL	ACTIVATION	1
62899	10402	4969	PPREL	ACTIVATION	1
62900	10402	4958	PPREL	ACTIVATION	1
62902	10402	4851	PPREL	ACTIVATION	1
62903	10402	4853	PPREL	ACTIVATION	1
62904	10402	4854	PPREL	ACTIVATION	1
62905	10402	4855	PPREL	ACTIVATION	1
62908	10401	5241	PPREL	ACTIVATION	1
62920	10401	2966	PPREL	ACTIVATION	1
62921	10401	2965	PPREL	ACTIVATION	1
62927	10401	3619	PPREL	ACTIVATION	1
62928	10401	2968	PPREL	ACTIVATION	1
62929	10401	2967	PPREL	ACTIVATION	1
62930	10401	10038	PPREL	ACTIVATION	1
62932	10401	404672	PPREL	ACTIVATION	1
62941	10401	1643	PPREL	ACTIVATION	1
62942	10401	1642	PPREL	ACTIVATION	1
62943	10401	1069	PPREL	ACTIVATION	1
62953	10401	2516	PPREL	ACTIVATION	1
62959	112268384	2788	PPREL	ACTIVATION	1
62960	112268384	2774	PPREL	ACTIVATION	1
62961	112268384	2782	PPREL	ACTIVATION	1
62962	112268384	51764	PPREL	ACTIVATION	1
62971	10491	50509	PPREL	ACTIVATION	1
62974	10491	871	PPREL	ACTIVATION	1
62975	10491	1299	PPREL	ACTIVATION	1
62976	10491	1298	PPREL	ACTIVATION	1
62981	10491	1305	PPREL	ACTIVATION	1
62982	10491	1303	PPREL	ACTIVATION	1
62983	10491	1302	PPREL	ACTIVATION	1
62984	10491	1301	PPREL	ACTIVATION	1
62985	10491	1300	PPREL	ACTIVATION	1
62987	10491	1308	PPREL	ACTIVATION	1
62988	10491	1307	PPREL	ACTIVATION	1
62989	10491	1306	PPREL	ACTIVATION	1
62991	10491	1286	PPREL	ACTIVATION	1
62992	10491	1285	PPREL	ACTIVATION	1
62993	10491	1284	PPREL	ACTIVATION	1
62994	10491	1282	PPREL	ACTIVATION	1
62995	10491	1281	PPREL	ACTIVATION	1
62996	10491	169044	PPREL	ACTIVATION	1
62997	10491	1280	PPREL	ACTIVATION	1
63000	10491	1278	PPREL	ACTIVATION	1
63001	10491	1277	PPREL	ACTIVATION	1
63002	10491	1310	PPREL	ACTIVATION	1
63005	10491	131873	PPREL	ACTIVATION	1
63006	10491	1297	PPREL	ACTIVATION	1
63007	10491	1296	PPREL	ACTIVATION	1
63008	10491	1295	PPREL	ACTIVATION	1
63009	10491	1294	PPREL	ACTIVATION	1
63010	10491	1293	PPREL	ACTIVATION	1
63011	10491	1292	PPREL	ACTIVATION	1
63012	10491	1291	PPREL	ACTIVATION	1
63014	10491	1290	PPREL	ACTIVATION	1
63015	10491	1289	PPREL	ACTIVATION	1
63016	10491	1288	PPREL	ACTIVATION	1
63017	10491	1287	PPREL	ACTIVATION	1
63019	10491	85301	PPREL	ACTIVATION	1
63020	10491	84570	PPREL	ACTIVATION	1
63022	hsa-miR-500a-5p	1540	MGREL	MIRNA_INHIBITION	-1
63046	115201	84557	PPREL	ACTIVATION	1
63049	115201	11345	PPREL	ACTIVATION	0
63050	115201	11345	PPREL	INHIBITION	0
63051	115201	23710	PPREL	ACTIVATION	0
63052	115201	23710	PPREL	INHIBITION	0
63053	115201	11337	PPREL	ACTIVATION	0
63054	115201	11337	PPREL	INHIBITION	0
63079	10497	6572	PPREL	BINDING_ASSOCIATION	0
63085	10497	57030	PPREL	ACTIVATION	1
63099	10499	3880	GEREL	EXPRESSION	1
63100	10499	3881	GEREL	EXPRESSION	1
63101	10499	3882	GEREL	EXPRESSION	1
63104	10499	1581	PPREL	INHIBITION	0
63105	10499	1581	PPREL	ACTIVATION	0
63106	10499	2274	PPREL	ACTIVATION	1
63107	10499	25984	GEREL	EXPRESSION	1
63111	10499	1579	PPREL	ACTIVATION	1
63118	10499	3872	GEREL	EXPRESSION	1
63121	10499	3875	GEREL	EXPRESSION	1
63128	10499	19	PPREL	ACTIVATION	1
63129	10499	90390	PPREL	BINDING_ASSOCIATION	0
63130	10499	23179	PPREL	ACTIVATION	1
63131	10499	116519	PPREL	ACTIVATION	1
63134	10499	3883	GEREL	EXPRESSION	1
63135	10499	3884	GEREL	EXPRESSION	1
63136	10499	1509	GEREL	EXPRESSION	1
63137	10499	1509	PPREL	ACTIVATION	1
63138	10499	3885	GEREL	EXPRESSION	1
63139	10499	3886	GEREL	EXPRESSION	1
63140	10499	10025	PPREL	BINDING_ASSOCIATION	0
63150	10499	23389	PPREL	BINDING_ASSOCIATION	0
63151	10499	892	PPREL	BINDING_ASSOCIATION	0
63154	10499	2168	PPREL	ACTIVATION	1
63156	10499	2167	PPREL	ACTIVATION	1
63157	10499	4862	PPREL	ACTIVATION	1
63159	10499	2180	PPREL	ACTIVATION	1
63160	10499	34	PPREL	ACTIVATION	1
63168	10499	1374	PPREL	ACTIVATION	1
63175	10499	10001	PPREL	BINDING_ASSOCIATION	0
63190	10499	84246	PPREL	BINDING_ASSOCIATION	0
63192	10499	1376	PPREL	ACTIVATION	1
63194	10499	2222	PPREL	ACTIVATION	1
63199	10499	3952	PPREL	INHIBITION	-1
63200	10499	51	PPREL	ACTIVATION	1
63209	10499	1543	PPREL	ACTIVATION	1
63210	10499	23097	PPREL	BINDING_ASSOCIATION	0
63211	10499	50486	PPREL	ACTIVATION	1
63212	10499	1024	PPREL	BINDING_ASSOCIATION	0
63213	10499	1387	PPREL	BINDING_ASSOCIATION	0
63214	10499	100653049	GEREL	EXPRESSION	1
63220	10499	85441	PPREL	BINDING_ASSOCIATION	0
63227	10499	5241	GEREL	EXPRESSION	1
63230	10499	5244	PPREL	ACTIVATION	1
63231	10499	3860	GEREL	EXPRESSION	1
63235	10499	3858	GEREL	EXPRESSION	1
63236	10499	3859	GEREL	EXPRESSION	1
63244	10499	3857	GEREL	EXPRESSION	1
63247	10499	11010	PPREL	ACTIVATION	1
63249	10499	3992	PPREL	ACTIVATION	1
63254	10499	1050	PPREL	ACTIVATION	1
63259	10499	3861	GEREL	EXPRESSION	1
63262	10499	84498	PPREL	BINDING_ASSOCIATION	0
63264	10499	3866	GEREL	EXPRESSION	1
63265	10499	3868	GEREL	EXPRESSION	1
63270	10498	1581	PPREL	ACTIVATION	1
63271	10498	2274	PPREL	ACTIVATION	1
63272	10498	2625	PPREL	BINDING_ASSOCIATION	0
63274	10498	1579	PPREL	ACTIVATION	1
63277	10498	1655	PPREL	BINDING_ASSOCIATION	0
63279	10498	1376	PPREL	ACTIVATION	1
63281	10498	2222	PPREL	ACTIVATION	1
63288	10498	51	PPREL	ACTIVATION	1
63292	10498	19	PPREL	ACTIVATION	1
63295	10498	23179	PPREL	ACTIVATION	1
63296	10498	116519	PPREL	ACTIVATION	1
63299	10498	1543	PPREL	ACTIVATION	1
63300	10498	50486	PPREL	ACTIVATION	1
63303	10498	2958	PPREL	BINDING_ASSOCIATION	0
63304	10498	2957	PPREL	BINDING_ASSOCIATION	0
63311	10498	5244	PPREL	ACTIVATION	1
63328	10498	2168	PPREL	ACTIVATION	1
63329	10498	4862	PPREL	ACTIVATION	1
63330	10498	2180	PPREL	ACTIVATION	1
63331	10498	34	PPREL	ACTIVATION	1
63332	10498	11010	PPREL	ACTIVATION	1
63334	10498	3992	PPREL	ACTIVATION	1
63337	10498	1374	PPREL	ACTIVATION	1
63343	10498	1647	PPREL	ACTIVATION	1
63378	hsa-miR-152-3p	3480	MGREL	MIRNA_INHIBITION	-1
63380	hsa-miR-152-3p	1435	MGREL	MIRNA_INHIBITION	-1
63381	hsa-miR-152-3p	2247	MGREL	MIRNA_INHIBITION	-1
63388	hsa-miR-152-3p	3678	MGREL	MIRNA_INHIBITION	-1
63393	hsa-miR-152-3p	10460	MGREL	MIRNA_INHIBITION	-1
63395	hsa-miR-152-3p	2261	MGREL	MIRNA_INHIBITION	-1
63399	hsa-miR-152-3p	1786	MGREL	MIRNA_INHIBITION	-1
63400	hsa-miR-152-3p	887	MGREL	MIRNA_INHIBITION	-1
63401	hsa-miR-152-3p	3667	MGREL	MIRNA_INHIBITION	-1
63402	hsa-miR-152-3p	3845	MGREL	MIRNA_INHIBITION	-1
63463	286262	25861	PPREL	BINDING_ASSOCIATION	0
63472	286262	11344	PPREL	BINDING_ASSOCIATION	0
63473	286262	140469	PPREL	BINDING_ASSOCIATION	0
63480	10471	5202	PPREL	BINDING_ASSOCIATION	0
63481	10471	5203	PPREL	BINDING_ASSOCIATION	0
63482	10471	5204	PPREL	BINDING_ASSOCIATION	0
63483	10471	60	PPREL	BINDING_ASSOCIATION	0
63499	23786	84557	PPREL	BINDING_ASSOCIATION	0
63501	23786	11345	PPREL	BINDING_ASSOCIATION	0
63502	23786	23710	PPREL	BINDING_ASSOCIATION	0
63503	23786	11337	PPREL	BINDING_ASSOCIATION	0
63513	10474	128312	PPREL	BINDING_ASSOCIATION	0
63517	10474	23326	PPREL	BINDING_ASSOCIATION	0
63554	10474	51616	PPREL	BINDING_ASSOCIATION	0
63571	10474	85236	PPREL	BINDING_ASSOCIATION	0
63574	10474	85235	PPREL	BINDING_ASSOCIATION	0
63575	10474	2648	PPREL	BINDING_ASSOCIATION	0
63576	10474	11091	PPREL	BINDING_ASSOCIATION	0
63582	10477	285231	PPREL	BINDING_ASSOCIATION	0
63584	10477	154881	PPREL	BINDING_ASSOCIATION	0
63588	10477	390594	PPREL	BINDING_ASSOCIATION	0
63603	10477	84085	PPREL	BINDING_ASSOCIATION	0
63605	10477	10533	PPREL	ACTIVATION	1
63606	10477	51725	PPREL	BINDING_ASSOCIATION	0
63608	10477	23014	PPREL	BINDING_ASSOCIATION	0
63613	10477	23291	PPREL	BINDING_ASSOCIATION	0
63616	10477	25793	PPREL	BINDING_ASSOCIATION	0
63617	10477	11275	PPREL	BINDING_ASSOCIATION	0
63624	10477	127247	PPREL	BINDING_ASSOCIATION	0
63634	10477	899	PPREL	BINDING_ASSOCIATION	0
63635	10477	140456	PPREL	BINDING_ASSOCIATION	0
63636	10477	51665	PPREL	BINDING_ASSOCIATION	0
63639	10477	140458	PPREL	BINDING_ASSOCIATION	0
63640	10477	84541	PPREL	BINDING_ASSOCIATION	0
63641	10477	140459	PPREL	BINDING_ASSOCIATION	0
63642	10477	51666	PPREL	BINDING_ASSOCIATION	0
63650	10477	146330	PPREL	BINDING_ASSOCIATION	0
63652	10477	140460	PPREL	BINDING_ASSOCIATION	0
63654	10477	140461	PPREL	BINDING_ASSOCIATION	0
63656	10477	140462	PPREL	BINDING_ASSOCIATION	0
63657	10477	23194	PPREL	BINDING_ASSOCIATION	0
63663	10477	51676	PPREL	BINDING_ASSOCIATION	0
63668	10477	115290	PPREL	BINDING_ASSOCIATION	0
63670	10477	10324	PPREL	BINDING_ASSOCIATION	0
63677	10476	27109	PPREL	BINDING_ASSOCIATION	0
63699	hsa-miR-152-5p	2247	MGREL	MIRNA_INHIBITION	-1
63711	10480	26986	PPREL	BINDING_ASSOCIATION	0
63726	10482	7884	PPREL	BINDING_ASSOCIATION	0
63734	10482	23225	PPREL	ACTIVATION	1
63735	10482	4927	PPREL	ACTIVATION	1
63736	10482	4928	PPREL	ACTIVATION	1
63737	10482	23165	PPREL	ACTIVATION	1
63742	10482	23636	PPREL	ACTIVATION	1
63746	10482	11097	PPREL	ACTIVATION	1
63747	10482	23279	PPREL	ACTIVATION	1
63748	10482	23511	PPREL	ACTIVATION	1
63754	10482	2733	PPREL	ACTIVATION	1
63759	154810	25937	PPREL	ACTIVATION	1
63762	154810	10413	PPREL	ACTIVATION	1
63769	10484	2153	PPREL	BINDING_ASSOCIATION	0
63770	10484	2348	PPREL	BINDING_ASSOCIATION	0
63772	10484	10175	PPREL	BINDING_ASSOCIATION	0
63781	10484	11196	PPREL	BINDING_ASSOCIATION	0
63785	10484	126003	PPREL	BINDING_ASSOCIATION	0
63788	10484	1075	PPREL	BINDING_ASSOCIATION	0
63791	10484	10427	PPREL	BINDING_ASSOCIATION	0
63794	10484	51693	PPREL	BINDING_ASSOCIATION	0
63795	10484	2157	PPREL	BINDING_ASSOCIATION	0
63807	10484	2890	PPREL	BINDING_ASSOCIATION	0
63818	10484	10113	PPREL	BINDING_ASSOCIATION	0
63822	10484	1294	PPREL	BINDING_ASSOCIATION	0
63823	10484	26984	PPREL	BINDING_ASSOCIATION	0
63829	10484	1522	PPREL	BINDING_ASSOCIATION	0
63845	10488	2353	GEREL	EXPRESSION	1
63846	10488	1385	PPREL	STATE_CHANGE	0
63849	10488	126129	GEREL	EXPRESSION	1
63851	10488	1375	GEREL	EXPRESSION	1
63852	10488	3630	GEREL	EXPRESSION	1
63856	10488	153222	PPREL	BINDING_ASSOCIATION	0
63863	10488	102724428	GEREL	EXPRESSION	1
63864	10488	1374	GEREL	EXPRESSION	1
63869	10488	1026	GEREL	EXPRESSION	1
63870	10488	1586	GEREL	EXPRESSION	1
63872	10488	1585	GEREL	EXPRESSION	1
63873	10488	1386	PPREL	STATE_CHANGE	0
63875	10488	84699	PPREL	STATE_CHANGE	0
63876	10488	2277	GEREL	EXPRESSION	1
63877	10488	1584	GEREL	EXPRESSION	1
63883	10488	10488	PPREL	STATE_CHANGE	0
63884	10488	3725	GEREL	EXPRESSION	1
63885	10488	2538	GEREL	EXPRESSION	1
63897	10489	11065	PPREL	ACTIVATION	1
63916	10489	23412	PPREL	BINDING_ASSOCIATION	0
63917	10489	4738	PPREL	ACTIVATION	1
63929	10489	51619	PPREL	ACTIVATION	1
63937	10489	23142	PPREL	BINDING_ASSOCIATION	0
63943	10489	10477	PPREL	ACTIVATION	1
63948	10489	63893	PPREL	ACTIVATION	1
63954	10489	84259	PPREL	BINDING_ASSOCIATION	0
63964	129880	84100	PPREL	INHIBITION	-1
63965	129880	2847	PPREL	INHIBITION	-1
63968	286204	23418	PPREL	BINDING_ASSOCIATION	0
63969	286204	286204	PPREL	BINDING_ASSOCIATION	0
63970	286205	3688	PPREL	INHIBITION	-1
63984	23765	2932	PPREL	ACTIVATION	1
63990	23765	84818	PPREL	ACTIVATION	1
63991	23765	3605	PPREL	ACTIVATION	1
63993	23767	6585	PPREL	BINDING_ASSOCIATION	0
63996	10459	25847	PPREL	INHIBITION	-1
64000	10459	25906	PPREL	INHIBITION	-1
64004	10459	10393	PPREL	INHIBITION	-1
64010	10459	11201	PPREL	BINDING_ASSOCIATION	0
64020	10459	119504	PPREL	INHIBITION	-1
64031	10458	10093	PPREL	BINDING_ASSOCIATION	0
64032	10458	10092	PPREL	BINDING_ASSOCIATION	0
64033	10458	10095	PPREL	BINDING_ASSOCIATION	0
64035	10458	10094	PPREL	BINDING_ASSOCIATION	0
64036	10458	10097	PPREL	BINDING_ASSOCIATION	0
64037	10458	10152	PPREL	BINDING_ASSOCIATION	0
64038	10458	10096	PPREL	BINDING_ASSOCIATION	0
64040	10458	26999	PPREL	BINDING_ASSOCIATION	0
64044	10458	71	PPREL	ACTIVATION	1
64051	10458	10163	PPREL	ACTIVATION	1
64052	10458	23191	PPREL	BINDING_ASSOCIATION	0
64053	10458	10109	PPREL	BINDING_ASSOCIATION	0
64055	10458	60	PPREL	ACTIVATION	1
64056	10458	10006	PPREL	BINDING_ASSOCIATION	0
64071	10451	29760	PPREL	BINDING_ASSOCIATION	0
64073	10451	3937	PPREL	BINDING_ASSOCIATION	0
64082	10451	2209	PPREL	BINDING_ASSOCIATION	0
64094	10451	2214	PPREL	BINDING_ASSOCIATION	0
64096	10451	2212	PPREL	BINDING_ASSOCIATION	0
64100	10450	25949	PPREL	BINDING_ASSOCIATION	0
64109	10450	23283	PPREL	BINDING_ASSOCIATION	0
64110	10450	4809	PPREL	BINDING_ASSOCIATION	0
64114	10450	51645	PPREL	BINDING_ASSOCIATION	0
64117	10450	23658	PPREL	BINDING_ASSOCIATION	0
64119	10450	24148	PPREL	BINDING_ASSOCIATION	0
64121	10450	51690	PPREL	BINDING_ASSOCIATION	0
64122	10450	51692	PPREL	BINDING_ASSOCIATION	0
64123	10450	51691	PPREL	BINDING_ASSOCIATION	0
64126	10450	54883	PPREL	BINDING_ASSOCIATION	0
64127	10450	24144	PPREL	ACTIVATION	1
64129	10450	11157	PPREL	BINDING_ASSOCIATION	0
64132	10450	10465	PPREL	BINDING_ASSOCIATION	0
64133	10450	25804	PPREL	BINDING_ASSOCIATION	0
64137	10450	1479	PPREL	BINDING_ASSOCIATION	0
64139	10450	1478	PPREL	BINDING_ASSOCIATION	0
64142	10450	1477	PPREL	BINDING_ASSOCIATION	0
64143	10450	23020	PPREL	BINDING_ASSOCIATION	0
64144	10450	85313	PPREL	BINDING_ASSOCIATION	0
64150	10450	23517	PPREL	ACTIVATION	1
64152	10450	11051	PPREL	BINDING_ASSOCIATION	0
64153	10450	10283	PPREL	BINDING_ASSOCIATION	0
64155	10450	23398	PPREL	BINDING_ASSOCIATION	0
64161	10450	11017	PPREL	BINDING_ASSOCIATION	0
64169	10452	25813	PPREL	ACTIVATION	1
64174	10452	1431	PPREL	ACTIVATION	1
64177	10452	3421	PPREL	ACTIVATION	1
64184	10452	50	PPREL	ACTIVATION	1
64186	10452	1537	PPREL	ACTIVATION	1
64193	10454	10392	PPREL	BINDING_ASSOCIATION	0
64197	10454	23643	PPREL	BINDING_ASSOCIATION	0
64203	10454	3656	PPREL	BINDING_ASSOCIATION	0
64210	10454	11274	PPREL	BINDING_ASSOCIATION	0
64214	10454	3551	PPREL	ACTIVATION	1
64218	10454	23118	PPREL	BINDING_ASSOCIATION	0
64222	10454	1147	PPREL	ACTIVATION	1
64224	10454	1540	PPREL	INHIBITION	-1
64252	23774	84289	PPREL	BINDING_ASSOCIATION	0
64256	10469	2395	PPREL	BINDING_ASSOCIATION	0
64257	10469	131118	PPREL	BINDING_ASSOCIATION	0
64267	10469	4714	PPREL	BINDING_ASSOCIATION	0
64269	10462	10071	PPREL	BINDING_ASSOCIATION	0
64271	10462	394263	PPREL	BINDING_ASSOCIATION	0
64272	10462	94025	PPREL	BINDING_ASSOCIATION	0
64277	10462	727897	PPREL	BINDING_ASSOCIATION	0
64281	10462	140453	PPREL	BINDING_ASSOCIATION	0
64315	10461	2621	PPREL	BINDING_ASSOCIATION	0
64353	10466	10139	PPREL	BINDING_ASSOCIATION	0
64354	10466	2800	PPREL	BINDING_ASSOCIATION	0
64355	10466	143187	PPREL	BINDING_ASSOCIATION	0
64360	10466	54734	PPREL	BINDING_ASSOCIATION	0
64369	10466	10228	PPREL	BINDING_ASSOCIATION	0
64370	10466	1523	PPREL	BINDING_ASSOCIATION	0
64392	10465	85313	PPREL	BINDING_ASSOCIATION	0
64395	10465	51645	PPREL	BINDING_ASSOCIATION	0
64396	10468	3626	PPREL	INHIBITION	-1
64397	10468	3625	PPREL	INHIBITION	-1
64398	10468	3624	PPREL	INHIBITION	-1
64408	10436	25926	PPREL	BINDING_ASSOCIATION	0
64409	10436	10171	PPREL	BINDING_ASSOCIATION	0
64413	10436	23160	PPREL	BINDING_ASSOCIATION	0
64416	10436	84128	PPREL	BINDING_ASSOCIATION	0
64417	10436	11056	PPREL	BINDING_ASSOCIATION	0
64419	10436	84135	PPREL	BINDING_ASSOCIATION	0
64421	hsa-miR-188-3p	867	MGREL	MIRNA_INHIBITION	-1
64436	10438	23160	PPREL	ACTIVATION	1
64441	10438	11224	PPREL	ACTIVATION	1
64442	10438	11103	PPREL	ACTIVATION	1
64449	10438	25873	PPREL	ACTIVATION	1
64450	10438	25879	PPREL	ACTIVATION	1
64452	10438	23293	PPREL	INDIRECT_EFFECT	1
64456	10438	4736	PPREL	ACTIVATION	1
64468	10438	23381	PPREL	INDIRECT_EFFECT	1
64470	10438	10199	PPREL	ACTIVATION	1
64480	10438	10528	PPREL	ACTIVATION	1
64482	10438	11056	PPREL	ACTIVATION	1
64491	10438	10171	PPREL	ACTIVATION	1
64495	10438	23521	PPREL	ACTIVATION	1
64498	10438	4809	PPREL	ACTIVATION	1
64501	10438	84128	PPREL	ACTIVATION	1
64505	10438	51602	PPREL	ACTIVATION	1
64515	10438	116832	PPREL	ACTIVATION	1
64524	10438	25926	PPREL	ACTIVATION	1
64530	10438	10436	PPREL	ACTIVATION	1
64538	10438	26986	PPREL	INDIRECT_EFFECT	1
64540	10438	57050	PPREL	ACTIVATION	1
64545	10438	84135	PPREL	ACTIVATION	1
64555	10435	23433	PPREL	BINDING_ASSOCIATION	0
64556	10434	4893	PPREL	INHIBITION	0
64557	10434	4893	PPREL	ACTIVATION	0
64572	10434	3845	PPREL	INHIBITION	0
64573	10434	3845	PPREL	ACTIVATION	0
64574	10434	4846	PPREL	ACTIVATION	1
64663	115209	4976	PPREL	ACTIVATION	1
64668	116540	85476	PPREL	BINDING_ASSOCIATION	0
64672	116540	84340	PPREL	BINDING_ASSOCIATION	0
64695	116541	64976	PPREL	BINDING_ASSOCIATION	0
64698	116541	64928	PPREL	BINDING_ASSOCIATION	0
64704	116541	84545	PPREL	BINDING_ASSOCIATION	0
64705	116541	85476	PPREL	BINDING_ASSOCIATION	0
64708	116541	51642	PPREL	BINDING_ASSOCIATION	0
64711	116541	11222	PPREL	BINDING_ASSOCIATION	0
64713	116541	128308	PPREL	BINDING_ASSOCIATION	0
64714	116541	84340	PPREL	BINDING_ASSOCIATION	0
64718	116541	64981	PPREL	BINDING_ASSOCIATION	0
64719	116541	64983	PPREL	BINDING_ASSOCIATION	0
64720	116541	63875	PPREL	BINDING_ASSOCIATION	0
64726	116541	116540	PPREL	BINDING_ASSOCIATION	0
64727	116541	124995	PPREL	BINDING_ASSOCIATION	0
64738	10440	2395	PPREL	BINDING_ASSOCIATION	0
64739	10440	131118	PPREL	BINDING_ASSOCIATION	0
64741	10440	10469	PPREL	BINDING_ASSOCIATION	0
64754	10440	4714	PPREL	BINDING_ASSOCIATION	0
64785	10445	50813	PPREL	ACTIVATION	1
64798	10445	1643	PPREL	ACTIVATION	1
64799	10445	1642	PPREL	ACTIVATION	1
64801	10445	1069	PPREL	ACTIVATION	1
64802	10445	2873	PPREL	ACTIVATION	1
64804	10445	60	PPREL	BINDING_ASSOCIATION	0
64808	10445	121504	PPREL	ACTIVATION	1
64812	94005	10026	PPREL	BINDING_ASSOCIATION	0
64813	94005	128869	PPREL	BINDING_ASSOCIATION	0
64815	94005	51604	PPREL	BINDING_ASSOCIATION	0
64816	57060	1026	PPREL	INHIBITION	-1
64834	84676	51619	PPREL	ACTIVATION	1
64838	84676	11065	PPREL	ACTIVATION	1
64851	84676	10477	PPREL	ACTIVATION	1
64857	84676	63893	PPREL	ACTIVATION	1
64936	127124	51606	PPREL	BINDING_ASSOCIATION	0
64938	127124	64223	PPREL	BINDING_ASSOCIATION	0
64940	127124	389541	PPREL	ACTIVATION	1
64941	127124	153129	PPREL	BINDING_ASSOCIATION	0
64946	127124	2475	PPREL	BINDING_ASSOCIATION	0
64956	127124	10542	PPREL	ACTIVATION	1
64957	127124	58528	PPREL	BINDING_ASSOCIATION	0
64959	127124	10325	PPREL	BINDING_ASSOCIATION	0
64972	57082	128312	PPREL	BINDING_ASSOCIATION	0
64973	57082	25909	PPREL	BINDING_ASSOCIATION	0
64976	57082	23122	PPREL	BINDING_ASSOCIATION	0
64977	57082	1781	PPREL	BINDING_ASSOCIATION	0
64978	57082	1780	PPREL	BINDING_ASSOCIATION	0
64979	57082	23244	PPREL	BINDING_ASSOCIATION	0
64981	57082	23047	PPREL	BINDING_ASSOCIATION	0
64982	57082	1063	PPREL	BINDING_ASSOCIATION	0
64983	57082	1778	PPREL	BINDING_ASSOCIATION	0
64986	57082	84643	PPREL	BINDING_ASSOCIATION	0
64988	57082	151246	PPREL	BINDING_ASSOCIATION	0
64989	57082	3796	PPREL	BINDING_ASSOCIATION	0
65003	57082	23332	PPREL	BINDING_ASSOCIATION	0
65010	57082	1783	PPREL	BINDING_ASSOCIATION	0
65011	57082	51773	PPREL	BINDING_ASSOCIATION	0
65023	57082	23063	PPREL	BINDING_ASSOCIATION	0
65026	57082	85236	PPREL	BINDING_ASSOCIATION	0
65028	57082	11243	PPREL	BINDING_ASSOCIATION	0
65029	57082	10274	PPREL	BINDING_ASSOCIATION	0
65033	57082	3619	PPREL	BINDING_ASSOCIATION	0
65035	57082	4869	PPREL	BINDING_ASSOCIATION	0
65037	57082	25936	PPREL	BINDING_ASSOCIATION	0
65042	57082	11339	PPREL	BINDING_ASSOCIATION	0
65070	100533105	23327	PPREL	BINDING_ASSOCIATION	0
65077	100533105	2309	PPREL	INHIBITION	-1
65078	100533105	11059	PPREL	BINDING_ASSOCIATION	0
65079	100533105	2308	PPREL	INHIBITION	-1
65080	57099	842	PPREL	INHIBITION	-1
65091	84699	2353	GEREL	EXPRESSION	1
65092	84699	1385	PPREL	STATE_CHANGE	0
65094	84699	63924	PPREL	ACTIVATION	1
65096	84699	126129	GEREL	EXPRESSION	1
65098	84699	1375	GEREL	EXPRESSION	1
65099	84699	3630	GEREL	EXPRESSION	1
65110	84699	102724428	GEREL	EXPRESSION	1
65111	84699	1374	GEREL	EXPRESSION	1
65112	84699	116519	PPREL	ACTIVATION	1
65117	84699	1026	GEREL	EXPRESSION	1
65118	84699	1586	GEREL	EXPRESSION	1
